time,size_sent,size_rcv 
0,16.30625,3254.84609375 
10,35.30703125,5883.42890625 
20,15.234375,1687.640625 
30,35.125,6921.1015625 
40,63.903125,10705.99609375 
50,60.1109375,9953.03671875 
60,56.903125,10627.290625 
70,120.78125,22400.51640625 
80,121.5453125,22439.93359375 
90,76.68359375,12814.01640625 
