time,size_sent,size_rcv 
0,16.30625,3254.84609375 
10,51.61328125,9138.275 
20,66.84765625,10825.915625 
30,101.97265625,17747.0171875 
40,165.87578125,28453.01328125 
50,225.98671875,38406.05 
60,282.88984375,49033.340625 
70,403.67109375,71433.85703125 
80,525.21640625,93873.790625 
90,601.9,106687.80703125 
