time,freemem@tsung_controller@ip-172-31-53-222 
0,663.51953125 
10,641.3828125 
20,634.5390625 
30,636.515625 
40,637.9453125 
50,637.71484375 
60,634.6171875 
70,643.4921875 
80,641.98828125 
90,651.12109375 
100,640.30859375 
110,640.45703125 
120,647.81640625 
126,640.8046875 
