time,200,302 
0,9.6,1.6 
10,11.8,2 
20,13.9,2.3 
30,4.6,0.8 
40,4.5,0.7 
50,7.8,1.3 
60,4.2,0.7 
70,3.6,0.6 
80,3,0.5 
90,1.8,0.3 
100,0.6,0.1 
110,1.2,0.2 
120,1.2,0.2 
126,0.6,0.1 
