time,200,302 
0,96,16 
10,214,36 
20,353,59 
30,399,67 
40,444,74 
50,522,87 
60,564,94 
70,600,100 
80,630,105 
90,648,108 
100,654,109 
110,666,111 
120,678,113 
126,684,114 
