time,users_count,finish_users_count 
0,1.6,1.6 
10,2,2 
20,2.3,2.3 
30,0.8,0.8 
40,0.7,0.7 
50,1.4,1.4 
60,0.6,0.6 
70,0.6,0.6 
80,0.5,0.5 
90,0.3,0.3 
100,0.2,0.1 
110,0.1,0.2 
120,0.3,0.2 
126,0,0.1 
