time,users_count,finish_users_count 
0,16,16 
10,36,36 
20,59,59 
30,67,67 
40,74,74 
50,88,88 
60,94,94 
70,100,100 
80,105,105 
90,108,108 
100,110,109 
110,111,111 
120,114,113 
126,114,114 
