time,page,tr_LOG_IN,tr_VIEW_Profile,tr_CREATE_TAG,tr_VIEW_TAG 
0,24.37083357004974,1157.8366973329037,16.276109793190756,8.294208394348965,6.49273239481016 
10,20.737687146415702,3634.6588000948077,7.25447576407629,8.098236306303198,6.057425890031438 
20,33.543371627491474,3030.5565221973648,6.328890353854386,29.288062463049787,6.238890584743017 
30,69.95952976913415,2749.472933400875,20.78620131264969,92.2307061853047,17.888723655979486 
40,36.18951404992541,3329.890975223149,8.379582841356468,30.7397011113515,12.714711509163143 
50,20.074766305586365,3241.4687901728134,6.80702229673182,8.490692846923269,5.414021099076696 
60,25.6812896853064,1940.7242225268135,2.9119840727018795,10.107890412387885,8.360206698604314 
70,24.332217270958914,2718.289537651851,5.765071941706847,15.045825397377833,5.408733587486011 
80,65.25615395749259,3639.609518285234,17.24759417766174,58.35699094476433,22.46268371071294 
