time,page,tr_LOG_IN,tr_VIEW_Profile,tr_CREATE_TAG,tr_VIEW_TAG 
0,47.95506451612902,1900.8548888888884,22.003333333333334,34.09433333333333,20.29422222222222 
10,43.35908108108108,4382.32009090909,18.410454545454545,32.085,20.982636363636363 
20,45.432599999999994,3855.7461111111106,17.903999999999996,42.07077777777778,22.00722222222222 
30,67.04171428571428,2174.1797,33.34829999999999,76.97160000000001,30.3906 
40,52.33555769230769,3615.899882352941,19.481411764705882,42.64223529411764,26.863058823529418 
50,46.25673846153848,3249.904652173914,19.265130434782606,33.830608695652174,23.588869565217397 
60,47.81397530864196,1997.4016666666664,15.524181818181814,36.631954545454555,22.489954545454548 
70,48.23620289855073,2902.559617021277,17.69158333333334,36.218224489795915,22.524645833333334 
80,79.12035937499999,3140.153952380952,27.549902439024386,60.86865853658535,37.31152380952379 
