time,connect,request 
0,1.3,7.1 
10,1.5,8.5 
20,0.2,4.9 
30,1.5,8 
40,1.8,12.1 
50,1.9,15.3 
60,3.5,18.4 
70,4.3,32.5 
80,4.7,29.9 
