time,connect,request 
0,1.152,4.96 
10,1.137,4.96 
20,1.137,4.96 
30,1.137,4.96 
40,1.137,4.96 
50,1.135,4.96 
60,1.079,4.96 
70,1.079,4.96 
80,1.079,4.96 
90,1.079,4.96 
97,1.079,4.96 
